text,label
Lợi nhuận MWG về đáy một năm,2
Ông Nguyễn Đức Tài: Từ 2 lần khởi nghiệp thất bại tới 'giấc mộng' 10 tỉ USD của MWG,0
"Sở hữu khối tài sản hơn 6.000 tỷ đồng, Chủ tịch Nguyễn Đức Tài muốn chi hơn 40 tỷ đồng ‘bắt đáy’ cổ phiếu MWG",0
"Từng thu cả trăm tỷ nhờ “đi vay – cho vay lại”, Thế giới Di động (MWG) đang chịu lỗ tài chính 86 tỷ đồng dù đã tái cấu trúc nợ",0
MWG và “ván cược” mạo hiểm 7 năm ở Bách hóa xanh,2
MWG Software Fresher 2019: Nơi khởi động sự nghiệp CNTT của bạn!,2
Nhập mã MWG18 giảm 3% tối đa 100K khi thanh toán qua VNPAY QR,0
Trải nghiệm mua sắm đồng hồ với mô hình Flagship tại Luxury Store MWG,2
"MWG đặt mục tiêu lãi ròng tối thiểu 4.200 tỷ đồng, ngưng mở mới An Khang, “dọn dẹp” chuỗi Bluetronics và AvaSprort trong năm 2023",0
"""Gà vàng"" chưa đẻ trứng của Thế giới di động: Bách Hoá Xanh lỗ luỹ kế 7.000 tỷ, An Khang lỗ hơn 300 tỷ và MWG Cambodia lỗ hơn 600 tỷ",0
Thế giới Di động (MWG) tạm dừng hợp tác với F88,2
"Đang “gánh” tổng lỗ luỹ kế 7.395 tỷ đồng cho chuỗi Bách Hoá Xanh, MWG vẫn tuyên bố sẽ hoà vốn vào cuối năm 2023, chưa có kế hoạch IPO trong năm nay",0
"Vốn hoá “bốc hơi” 2,5 tỷ USD sau một năm, MWG đã bước qua giai đoạn khó khăn nhất?",0
"Thế giới di động (MWG): Chuỗi cửa hàng tăng, doanh thu bình quân giảm sút, chuyện gì đang xảy ra?",0
"Quỹ ngoại tỷ USD bất ngờ bán ra 2,4 triệu cổ phiếu Thế giới Di động (MWG)",0
"5 tháng đầu năm, MWG báo cáo tổng doanh thu Thế giới di động và Điện máy xanh giảm 27% so với cùng kỳ",0
Sinh nhật MWG: Smartwatch + đồng hồ thời trang sale 50%++,2
"Thế khó của Thế giới Di động (MWG) trước tham vọng xây dựng đế chế bán lẻ: Nhiều mảng kinh doanh vẫn dang dở, khối ngoại không còn quá “mặn mà”",0
Thế Giới Di Động (MWG) hợp tác với Tập đoàn năng lượng Coro Energy làm dự án điện mặt trời,2
Chủ tịch MWG Nguyễn Đức Tài và hai lãnh đạo không nhận lương 3 tháng,0
"Thế giới Di động (MWG) nắm 1 tỷ USD tiền mặt, có thể tái khởi động việc bán 20% vốn Bách Hoá Xanh",0
"Vốn hoá bốc hơi 1,2 tỷ USD, cổ đông bùi ngùi nhớ lời ông Nguyễn Đức Tài: ""Bỏ 1 tỷ mua cổ phiếu MWG và quên đi, chắc chắn khi con em 18 tuổi sẽ có 100 tỷ khởi nghiệp”",0
"Chủ tịch Nguyễn Đức Tài khuyên mua cổ phiếu MWG, 'để sang năm sau thì đã trễ'",0
MWG sees drops in revenue in November after closing about 150 stores,0
"Lên kế hoạch đóng 200 cửa hàng, Thế Giới Di Động (MWG) có động thái mới với Viettel",2
"Tiếng ""rên xiết"" từ MWG: Ước tính 200 cửa hàng bị đóng trong năm 2023, tái sinh bất thành sau cuộc chiến giá do chính mình khởi xướng?",0
"Thế giới Di động (MWG) hợp tác với Xiaomi nhắm mục tiêu bán 1,2 triệu máy năm nay",2
"200 robot tự hành vừa được tuyển dụng tại Viettel Post có khiến Chủ tịch MWG Nguyễn Đức Tài thay đổi suy nghĩ ""Logistics ở Việt Nam kém hiệu quả""?",0
Thế giới Di động (MWG) báo lợi nhuận chạm đáy 10 năm,2
"Thế Giới Di Động (MWG): Nắm 1 tỷ USD tiền gửi, chuỗi Bách Hoá Xanh đã hoà vốn",0
"""Gánh"" tăng trưởng của MWG 5 năm tới, Bách Hóa Xanh đang đi đúng hướng hậu tái cấu trúc?",0
"Nhắc đến bán lẻ, MWG vẫn là ông trùm: Thế Giới Di Động và Điện máy Xanh dẫn đầu BXH thương hiệu bán lẻ tốt nhất Việt Nam, Bách hóa Xanh có điểm số tăng mạnh nhất",2
Thế giới Di động (MWG) đặt mục tiêu chuỗi An Khang và AVAKids hoà vốn trong năm nay,2
MWG chính thức bị loại khỏi danh mục chỉ số VNDiamond,0
"Kinh doanh tụt dốc, cổ phiếu MWG mất hơn nửa giá trong năm 2023, Chủ tịch Thế Giới Di Động gửi lời xin lỗi cổ đông",0
ĐHĐCĐ Thế Giới Di Động (MWG): Chủ tịch HĐQT Nguyễn Đức Tài xin lỗi cổ đông vì kinh doanh năm 2023 không hiệu quả,0
Thế giới Di động (MWG): Lợi nhuận chuỗi Bách Hoá Xanh sẽ sớm vượt mốc nghìn tỷ đồng,2
"Mảng điện máy thắng lớn, Thế giới Di động (MWG) báo lãi ròng tăng gấp 43 lần",2
"Thế Giới Di Động (MWG) báo lãi gần 1.200 tỷ đồng trong quý 2, cao nhất trong vòng 9 quý",2
"MWG báo lãi gần 1.200 tỷ đồng, Bách Hóa Xanh bắt đầu “mang tiền về cho mẹ”",0
Top 500 DN lợi nhuận tốt nhất Việt Nam - Bài 16: MWG - nhà bán lẻ số 1 Việt Nam,2
"Đóng hàng trăm cửa hàng An Khang, Thế giới di động và Điện máy xanh, doanh thu tháng 6 của MWG vẫn tăng mạnh, Bách Hóa Xanh báo ""tin vui""",2
"Chủ tịch MWG bán 2 triệu cổ phiếu sau nửa năm nói ""ai không đủ niềm tin với doanh nghiệp thì bán ra""",0
"Cập nhật cổ phiếu MWG – Lợi nhuận tiếp tục phục hồi, tăng giá mục tiêu",2
Bách hoá Xanh của MWG cán mốc doanh thu 2 tỷ đồng mỗi cửa hàng,2
"Quý 1 lãi hơn 900 tỷ, MWG sắp chi 730 tỷ trả cổ tức năm 2023",0
"MWG nhận được 1,77 nghìn tỷ đồng trong thương vụ bán 5% Bách Hóa Xanh",0
Chỉ còn gần 4 triệu cổ phiếu Thế giới Di động (MWG) cho nhà đầu tư nước ngoài,0
7 quỹ thành viên Dragon Capital đồng loạt gom mua cổ phiếu Thế giới Di động (MWG),2
Thế Giới Di Động (MWG) giải thể Logistics Toàn Tín sau hơn 2 năm thành lập,2
"Hơn 2.000 tỷ được tung ra, lấp gần 3% ""room"" ngoại tại MWG chỉ trong 1 tháng",0
"Từ bỏ 'ước mơ' của Chủ tịch Nguyễn Đức Tài, MWG co hẹp để dễ kiếm lãi hơn",0
Thế giới Di động (MWG) bất ngờ giảm vốn điều lệ khi huỷ hàng triệu cổ phiếu quỹ,0
Chuỗi Bách Hoá Xanh bắt đầu đem tiền về cho Thế giới Di động (MWG),2
"MWG giải thể công ty logistics cung cấp dịch vụ kho bãi, cung ứng hàng hóa cho Bách Hóa Xanh, Thế Giới Di Động",2
"Doanh thu Thế Giới Di Động (MWG) cao nhất 4 tháng, chuỗi Bách Hóa Xanh và Era Blue tiếp tục ""phình to""",0
Tập đoàn MWG ủng hộ 5 tỷ đồng cho đồng bào bị thiệt hại bởi bão Yagi,0
‘Sếp lớn’ Thế giới Di động bán mạnh cổ phiếu MWG,2
"9 tháng, MWG báo lãi cao hơn 37 lần so với cùng kỳ, đạt 2.881 tỷ đồng",0
"Thế giới Di động (MWG) chính thức ""hái quả ngọt"" với bước xuất ngoại sang Indonesia",0
"Cổ phiếu MWG chính thức lọt rổ VNDiamond, quỹ ETF sẽ mua 25,6 triệu cổ",0
"MWG được dự báo lọt rổ VN-Diamond, ETF sẽ mua mới gần 26 triệu cổ",0
"Lãnh đạo cấp cao tại Thế giới Di động hoàn tất bán ra cổ phiếu MWG, thu về hàng chục tỷ đồng",2
"Ngoài MWG, các quỹ ETF tham chiếu VNDiamond, VN30 và VNFinLead sẽ ""săn lùng"" nhiều nhất cổ phiếu nào trong kỳ review tháng 10?",0
Giá cổ phiếu MWG giảm mạnh sau khi ông Nguyễn Đức Tài trấn an “nhà đầu tư không nên lo lắng”,0
"Thị trường bão hoà, Thế giới Di động (MWG) đặt kỳ vọng vào Bách hóa Xanh",2
"Thế giới Di động (MWG) trích trước gần 1.700 tỷ đồng thưởng Tết cho nhân viên, gấp 2,5 lần năm ngoái",0
"Ông Nguyễn Đức Tài: Nhà đầu tư không nên lo lắng, 2 triệu cổ phiếu không là gì với số cổ phần MWG tôi sở hữu",0
"CTCK giảm dự phóng lợi nhuận 2024 của Thế Giới Di Động (MWG) vì chi phí bất thường, lo ngại việc mở rộng Bách Hoá Xanh ảnh hưởng lãi ròng",0
MWG lọt Top 100 doanh nghiệp lớn nhất Đông Nam Á của Fortune 500,2
Thu nhập nhân sự Thế giới Di động (MWG) đang tốt lên,2
Phân tích hàng tồn kho của MWG,0
MWG: Khuyến nghị KHẢ QUAN,2
MWG giải thể Thế giới số Trần Anh,2
"Thế giới Di động (MWG): Có hơn 1,2 tỷ USD tiền gửi ngân hàng, hoàn thành 86% mục tiêu lãi cả năm",0
MWG: 3 năm liền trong Top 50 Doanh nghiệp Phát triển Bền vững Việt Nam,2
"Thế giới Di động (MWG) tạm hoàn tất quá trình ""khai tử"" cửa hàng",2
"Cổ phiếu MWG áp sát đỉnh lịch sử, mua vào được không?",0
"Lỗ luỹ kế gần nghìn tỷ, Thế giới Di động (MWG) quyết “đại phẫu” chuỗi nhà thuốc An Khang",2
"SSI Research: Chuỗi nhà thuốc An Khang của MWG có thể lỗ gần 600 tỷ, Bách Hóa Xanh khó tăng thêm doanh thu",0
Thế Giới Di Động (MWG) ngừng công cuộc 'khai tử' các cửa hàng,0
"Thế giới Di động (MWG): Lỗ luỹ kế gần nghìn tỷ, “đại phẫu” chuỗi nhà thuốc An Khang",2
"MWG hoàn thành 98% kế hoạch doanh thu năm, chỉ mở mới chuỗi EraBlue",0
Hơn 3.000 điểm bán của Thế Giới Di Động (MWG) trở thành đại lý thanh toán của VPBank (VPB),2
MWG muốn mua lại 431.179 cổ phiếu quỹ,0
"MWG, F88 khởi xướng cuộc đua biến cửa hàng, điểm giao dịch thành cây ATM",2
"Thế giới Di động (MWG) tiến sát mục tiêu doanh thu năm, mảng ICT dần khởi sắc",2
"Thế giới Di động (MWG) tiết lộ lợi nhuận chuỗi TopZone, mục tiêu doanh thu tỷ USD vào năm 2027",2
Cột mốc quan trọng: Bách Hóa Xanh năm đầu tiên đem lợi nhuận về cho MWG,2
"Bán đủ thứ từ điện thoại, máy giặt đến rau, giá đỗ, thậm chí mở cả ""ATM"", Thế Giới Di Động (MWG) thu gần 370 tỷ mỗi ngày",0
"MWG: Thế Giới Di Động (MWG) đạt doanh thu 134.341 tỷ đồng trong năm 2024, đã ngừng công cuộc 'khai tử' cửa hàng - Chi tiết bài viết",0
"Thế giới Di động (MWG): Mở rộng thị phần, mảng điện thoại, laptop… tăng trưởng trên 20%",2
"Dự báo CTD và MWG sắp lọt rổ VnDiamond, trong khi VRE và VIB bị loại",0
Cổ phiếu MWG – Từ đỉnh cao đến khủng hoảng: Bài học từ một đế chế bán lẻ,2
"Các mảng cốt lõi tăng tốc, lãi năm nay của Thế giới Di động (MWG) dự báo tăng 40%",2
Petrolimex/PLX xác định 4 nhiệm vụ & 7 giải pháp giữ vững vị thế chủ lực & tiên phong,2
Chủ tịch MWG: Doanh thu 10 tỷ USD với Bách hoá Xanh không phải giấc mơ hão huyền,0
"Chấp nhận mức lương '0 đồng', ông Đoàn Văn Hiểu Em sắp được mua số cổ phiếu MWG trị giá 90 tỷ với giá rẻ hơn 80%",0
"Không phải Chủ tịch Nguyễn Đức Tài, ‘người giữ chùa’ tại MWG mới là cá nhân nhận ESOP lớn nhất",0
"Thế giới Di động (MWG) tuyển 3.400 nhân sự, chi thưởng gấp 3 lần, ưu đãi đặc biệt cho nhân viên cũ",2
Thế giới Di động (MWG) bất ngờ cho ngưng hoạt động 5 trong số 12 công ty con,0
PLX sẽ bán 25 triệu cổ phiếu quỹ từ 24/5 tới,0
"Petrolimex (PLX): Đại gia xăng dầu Nhật ENEOS Corporation tiếp tục mua 25 triệu cổ phiếu, sắp trở thành cổ đông lớn",2
Cập nhật cổ phiếu PLX – Duy trì khuyến nghị mua vào với giá mục tiêu 66.300 đồng/cp,2
"Cổ đông chiến lược Nhật Bản chỉ mua được 2,7 triệu cổ phiếu PLX, trở thành cổ đông lớn của Petrolimex",2
Cách mua cổ phiếu PLX – Tập đoàn xăng dầu Việt Nam,2
"Giá xăng xuống thấp nhất từ đầu năm, cổ phiếu Petrolimex (PLX) và PV Oil (OIL) cùng trôi về đáy",0
"Do các nguyên nhân bất khả kháng, PLX xin điều chỉnh lợi nhuận giảm từ 3.060 tỷ xuống chỉ còn 300 tỷ đồng",0
"Lãi 640 tỷ đồng từ tiền gửi và trái phiếu, Petrolimex (PLX) vượt xa kế hoạch doanh thu năm 2022 sau 9 tháng",0
Cổ phiếu PLX – thông tin và lịch sử giá,2
"Petrolimex (PLX): Lợi nhuận năm nay có thể tăng gấp 2 lần, đa dạng hoá sản phẩm tại cửa hàng xăng dầu",2
Petrolimex (PLX) sắp chi gần nghìn tỷ đồng trả cổ tức cho cổ đông trong tháng 10 tới đây,0
Tập đoàn xăng dầu Việt Nam (PLX),2
Petrolimex (PLX): Lợi nhuận “nhảy múa” theo giá xăng dầu,2
Petrolimex (PLX) lợi nhuận hợp nhất năm 2024 thận trọng,2
"Quý I/2024, Petrolimex (PLX) báo lãi hơn 1.000 tỷ, tăng 70% so với cùng kỳ",2
"Petrolimex (PLX) báo lãi hơn 1.000 tỷ, tăng 70% so với cùng kỳ, cầm hơn 25.000 tỷ tiền nhàn rỗi",0
Cách xuất trình GPLX trên VNeID từ ngày 1-6-2024,0
"Cổ phiếu PLX lên đỉnh 28 tháng, vốn hóa Petrolimex vượt nhiều ngân hàng",0
[Hotstock] Petrolimex - PLX: Tiềm năng từ thay đổi chính sách mới,2
Petrolimex (PLX) – Cơ hội gia tăng thị phần và triển vọng dài hạn,2
Lợi nhuận của PLX giảm 90% do đâu?,0
Sắp có thêm hàng trăm trạm sạc VinFast tại các cửa hàng xăng dầu Petrolimex (PLX) trên toàn quốc,2
Petrolimex (PLX) lên kế hoạch thoái toàn bộ vốn tại Petrolimex Lào,0
Tác động của Nghị định 2025 về kinh doanh xăng dầu theo dự thảo sắp ban hành đối với PLX và OIL,2
"Bộ 3 thương vụ bán vốn thành công PV Power, PV Oil, BSR: Cổ phiếu cùng dưới mệnh giá",2
PV Power có Kế toán trưởng mới,2
"“Bóng ma” POW/MIA, “cuộc chiến” dai dẳng trong lòng nước Mỹ",2
3 cách làm PowerPoint đẹp và ấn tượng cho người mới bắt đầu,2
"POW lên kế hoạch doanh thu tháng 9 đạt hơn 1,929 tỷ đồng",0
PV Power (POW) góp vốn thành lập Công ty cổ phần Năng lượng tái tạo Điện lực Dầu khí,2
"PV Power góp vốn 51% lập PV Power REC, chính thức lấn sân năng lượng tái tạo",2
PV Power sẽ thoái sạch vốn tại 8 công ty thành viên,0
PVPower dự kiến thoái toàn bộ vốn tại 8 công ty thành viên,0
Lễ hội Pow Wow cuốn hút với những vũ điệu sắc màu độc lạ của thổ dân Cherokee,2
"PSI dành những lời ""có cánh"" cho POW sau phiên cổ phiếu này gánh thị trường",0
"PV Power và Hành trình 15 năm Sinh năng lượng, Dưỡng tương lai",2
PVPower mua tòa nhà văn phòng dự án DLC Complex,2
Ông Hoàng Văn Quang là tân Chủ tịch HĐQT PV Power,2
Ông Hoàng Văn Quang trở thành tân Chủ tịch HĐQT PV Power,2
"Giá nhiên liệu tăng cao, POW sụt giảm 40% lợi nhuận",0
"EVN đang nợ PV Power 13.000 tỷ đồng, công tác thu hồi hiện rất khó khăn",0
"Chứng khoán ngày 26/10: POW, VIC và HCM được khuyến nghị thế nào?",0
"Chứng khoán ngày 12/9: PET, VRE và POW có gì đặc biệt?",0
Cổ phiếu tiêu điểm hôm nay (9/11): POW có gì mà được nhiều công ty chứng khoán khuyến nghị?,0
POW gian nan thoái vốn Nhà nước,0
"Tròn 6 năm từ ngày PV Power (POW) chào sàn chứng khoán: ""Gió đông"" thoái vốn vẫn chưa xuất hiện, cổ phiếu đầu ngành điện lặng sóng",0
"PV Power (POW): Nhà máy Điện Nhơn Trạch 3&4 nhận điện ngược thành công, tiến gần đến vận hành chính thức",2
"Bảo hiểm trả 1.000 tỉ đồng sự cố Vũng Áng 1, cổ phiếu PV Power 'tím ngắt'",0
"PV Power báo lãi giảm mạnh 67%, tiền mặt “bốc hơi” 16%",0
"Giá tăng 42% trong 3 tháng, khi nào POW nhận được bồi thường 1.000 tỷ cho sự cố Vũng Áng 1?",0
"Nắng nóng cao điểm, PV Power thu hơn trăm tỷ mỗi ngày từ bán điện",2
Cổ phiếu POW hưởng lợi từ mảng đầu tư trong năm 2025,2
"8,2 triệu cổ phiếu POW được sang tay giá trần",0
"Người nhà Kiểm toán nội bộ PV Power lên tiếng về việc mua “chui” cổ phiếu POW, lý do gây bất ngờ",0
PV Power nâng cao độ khả dụng các nhà máy điện,2
"PV Power (POW) khánh thành trạm sạc xe điện đầu tiên, tham vọng mở 1.000 trạm trên cả nước",2
Công ty riêng của ông Phạm Nhật Vượng và gã khổng lồ ngành điện PV Power cùng đổ tiền cho cuộc đua trạm sạc,2
"Siêu dự án điện khí 1,4 tỷ USD của PV Power đang triển khai đến đâu?",0
"Nhà máy điện 1,4 tỷ USD sắp đi vào vận hành sẽ tác động như thế nào đến KQKD của PV Power (POW)?",0
PV Power mang về gần 2.200 tỷ đồng doanh thu trong tháng 10,0
"PV Power thu hơn 24.000 tỷ đồng từ bán điện sau 10 tháng, chính thức khai trương trạm sạc xe điện tại Hà Nội",0
Dự án Nhơn Trạch 3 và 4 là bàn đạp duy trì lợi thế cạnh tranh cho PV Power trong năm 2025,2
Code Dragon Pow Luyện Rồng mới nhất và cách đổi code,2
Sabeco: Lời lãi cả năm dồn tiền gửi ngân hàng,0
PV Power (POW) đặt mục tiêu lợi nhuận năm 2025 bằng 1/3 cùng kỳ,2
Nhà máy điện LNG Nhơn Trạch 3 của PV Power (POW) đốt lửa lần đầu thành công,2
POW rời VN30 sau 5 năm: Chuyện gì đang xảy ra với PV Power?,0
"Cổ phiếu LPB chính thức lọt rổ VN30, POW bị loại",0
Cập nhật cổ phiếu POW – Hoàn thành đường dây 500 kV Nhơn Trạch 4 – Nhà Bè,2
